timestamp,can_id,name,dlc,raw_data,RPM,Speed,Coolant,WheelSpeed_FL,WheelSpeed_FR,WheelSpeed_RL,WheelSpeed_RR
1763656488.1356158,0x200,WheelSpeeds,8,0606050600000000,,,,3,2,131,0
1763656488.2382867,0x100,EngineData,8,0106036F00000000,134148,183,88,,,,
1763656488.2389803,0x200,WheelSpeeds,8,0303040100000000,,,,129,130,0,128
1763656488.3411639,0x100,EngineData,8,00E1006F00000000,115200,55,88,,,,
1763656488.3413947,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656488.4467158,0x100,EngineData,8,0106036F00000000,134148,183,88,,,,
1763656488.4469402,0x200,WheelSpeeds,8,0303010200000000,,,,129,128,129,0
1763656488.5505624,0x100,EngineData,8,012C066F00000000,153612,55,88,,,,
1763656488.5519288,0x200,WheelSpeeds,8,0606060400000000,,,,3,3,2,0
1763656488.6526637,0x100,EngineData,8,0151096F00000000,172560,183,88,,,,
1763656488.6533353,0x200,WheelSpeeds,8,09080A0900000000,,,,132,5,4,128
1763656488.7573855,0x100,EngineData,8,01770C6F00000000,192024,55,88,,,,
1763656488.757552,0x200,WheelSpeeds,8,0B0C0C0C00000000,,,,134,6,6,0
1763656488.858853,0x100,EngineData,8,019C0F6F00000000,210972,183,88,,,,
1763656488.8590076,0x200,WheelSpeeds,8,0F0E100D00000000,,,,135,8,6,128
1763656488.9645722,0x100,EngineData,8,01C2126F00000000,230436,55,88,,,,
1763656488.9648294,0x200,WheelSpeeds,8,1212101200000000,,,,9,8,9,0
1763656489.0667138,0x100,EngineData,8,01E7157000000000,249384,184,-40,,,,
1763656489.066999,0x200,WheelSpeeds,8,1414161500000000,,,,10,11,10,128
1763656489.1684887,0x100,EngineData,8,020D187000000000,6704,56,-40,,,,
1763656489.168922,0x200,WheelSpeeds,8,1718181700000000,,,,140,12,11,128
1763656489.2738216,0x100,EngineData,8,02321B7000000000,25652,184,-40,,,,
1763656489.2740848,0x200,WheelSpeeds,8,1A1A1B1B00000000,,,,13,13,141,128
1763656489.3748612,0x100,EngineData,8,02581E7000000000,45116,56,-40,,,,
1763656489.3750367,0x200,WheelSpeeds,8,1D1D1D1E00000000,,,,142,142,143,0
1763656489.4822702,0x100,EngineData,8,027D217000000000,64064,184,-40,,,,
1763656489.4826338,0x200,WheelSpeeds,8,2020202000000000,,,,16,16,16,0
1763656489.585362,0x100,EngineData,8,02A3247000000000,83528,56,-40,,,,
1763656489.5870814,0x200,WheelSpeeds,8,2323222400000000,,,,145,145,18,0
1763656489.6881204,0x100,EngineData,8,02C8277000000000,102476,184,-40,,,,
1763656489.6901286,0x200,WheelSpeeds,8,2726272600000000,,,,147,19,147,0
1763656489.79057,0x100,EngineData,8,02EE2A7000000000,121940,56,-40,,,,
1763656489.7944193,0x200,WheelSpeeds,8,2A29292B00000000,,,,20,148,149,128
1763656489.8931339,0x100,EngineData,8,03132D7000000000,140888,184,-40,,,,
1763656489.8945992,0x200,WheelSpeeds,8,2C2D2D2C00000000,,,,22,150,150,0
1763656489.9942963,0x100,EngineData,8,0339307000000000,160352,56,-40,,,,
1763656489.9948368,0x200,WheelSpeeds,8,302F2F3000000000,,,,23,151,152,0
1763656490.0989754,0x100,EngineData,8,035E337000000000,179300,184,-40,,,,
1763656490.0992217,0x200,WheelSpeeds,8,3333333200000000,,,,153,153,153,0
1763656490.2021732,0x100,EngineData,8,0384367000000000,198764,56,-40,,,,
1763656490.2022545,0x200,WheelSpeeds,8,3536373500000000,,,,155,27,154,128
1763656490.3023107,0x100,EngineData,8,03A9397000000000,217712,184,-40,,,,
1763656490.3025675,0x200,WheelSpeeds,8,3838383A00000000,,,,28,28,29,0
1763656490.4055192,0x100,EngineData,8,03CF3C7000000000,237176,56,-40,,,,
1763656490.4073918,0x200,WheelSpeeds,8,3B3C3C3B00000000,,,,158,30,29,128
1763656490.5068436,0x100,EngineData,8,03F43F7000000000,256124,184,-40,,,,
1763656490.5079017,0x200,WheelSpeeds,8,3E3E3F3F00000000,,,,31,31,159,128
1763656490.607344,0x100,EngineData,8,03CF3C7000000000,237176,56,-40,,,,
1763656490.6082394,0x200,WheelSpeeds,8,3C3C3B3B00000000,,,,30,29,157,128
1763656490.7085164,0x100,EngineData,8,03A9397000000000,217712,184,-40,,,,
1763656490.709322,0x200,WheelSpeeds,8,3839373900000000,,,,28,155,156,128
1763656490.810114,0x100,EngineData,8,0384367000000000,198764,56,-40,,,,
1763656490.8102212,0x200,WheelSpeeds,8,3535353600000000,,,,154,154,155,0
1763656490.9105327,0x100,EngineData,8,035E337000000000,179300,184,-40,,,,
1763656490.9106512,0x200,WheelSpeeds,8,3332323200000000,,,,153,25,25,0
1763656491.0155876,0x100,EngineData,8,0339307000000000,160352,56,-40,,,,
1763656491.015753,0x200,WheelSpeeds,8,302F2F3000000000,,,,23,151,152,0
1763656491.1166906,0x100,EngineData,8,03132D7000000000,140888,184,-40,,,,
1763656491.1173542,0x200,WheelSpeeds,8,2D2D2D2C00000000,,,,150,150,150,0
1763656491.2185152,0x100,EngineData,8,02EE2A7000000000,121940,56,-40,,,,
1763656491.218712,0x200,WheelSpeeds,8,2A2A282900000000,,,,21,20,20,128
1763656491.3232358,0x100,EngineData,8,02C8277000000000,102476,184,-40,,,,
1763656491.3234754,0x200,WheelSpeeds,8,2726272600000000,,,,147,19,147,0
1763656491.4289112,0x100,EngineData,8,02A3247000000000,83528,56,-40,,,,
1763656491.429142,0x200,WheelSpeeds,8,2424222500000000,,,,18,17,18,128
1763656491.5320609,0x100,EngineData,8,027D217000000000,64064,184,-40,,,,
1763656491.5322292,0x200,WheelSpeeds,8,2021222000000000,,,,16,145,16,0
1763656491.63782,0x100,EngineData,8,02581E7000000000,45116,56,-40,,,,
1763656491.638037,0x200,WheelSpeeds,8,1E1E1C1D00000000,,,,15,14,14,128
1763656491.7429929,0x100,EngineData,8,02321B7000000000,25652,184,-40,,,,
1763656491.743296,0x200,WheelSpeeds,8,1B1A1B1C00000000,,,,141,13,142,0
1763656491.843223,0x100,EngineData,8,020D187000000000,6704,56,-40,,,,
1763656491.844015,0x200,WheelSpeeds,8,1818171800000000,,,,12,11,140,0
1763656491.9439065,0x100,EngineData,8,01E7157000000000,249384,184,-40,,,,
1763656491.9444618,0x200,WheelSpeeds,8,1415151600000000,,,,10,138,139,0
1763656492.0486207,0x100,EngineData,8,01C2127000000000,230436,56,-40,,,,
1763656492.0488603,0x200,WheelSpeeds,8,1212101200000000,,,,9,8,9,0
1763656492.154101,0x100,EngineData,8,019C0F7000000000,210972,184,-40,,,,
1763656492.154244,0x200,WheelSpeeds,8,0E0F0F0F00000000,,,,7,135,135,128
