timestamp,can_id,name,dlc,raw_data,RPM,Speed,Coolant,WheelSpeed_FL,WheelSpeed_FR,WheelSpeed_RL,WheelSpeed_RR
1763656702.2994597,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763656702.3012257,0x200,WheelSpeeds,8,2424252300000000,,,,18,18,145,128
1763656702.4021308,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763656702.4063256,0x200,WheelSpeeds,8,2627272800000000,,,,19,147,148,0
1763656702.5037622,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763656702.5111513,0x200,WheelSpeeds,8,2A2A2B2900000000,,,,21,21,148,128
1763656702.6086917,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763656702.6163764,0x200,WheelSpeeds,8,2C2D2B2E00000000,,,,22,149,151,0
1763656702.7141774,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763656702.719608,0x200,WheelSpeeds,8,302F303100000000,,,,23,152,24,128
1763656702.819347,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763656702.821644,0x200,WheelSpeeds,8,3233313200000000,,,,25,152,153,0
1763656702.923664,0x100,EngineData,8,0384367600000000,198764,59,-40,,,,
1763656702.9237597,0x200,WheelSpeeds,8,3535363500000000,,,,154,155,26,128
1763656703.0285769,0x100,EngineData,8,03A9397600000000,217712,187,-40,,,,
1763656703.0286942,0x200,WheelSpeeds,8,3838373800000000,,,,28,27,156,0
1763656703.1302824,0x100,EngineData,8,03CF3C7600000000,237176,59,-40,,,,
1763656703.132973,0x200,WheelSpeeds,8,3C3C3C3C00000000,,,,30,30,30,0
1763656703.2357051,0x100,EngineData,8,03F43F7600000000,256124,187,-40,,,,
1763656703.2359157,0x200,WheelSpeeds,8,3F3E3E3E00000000,,,,159,31,31,0
1763656703.336612,0x100,EngineData,8,03CF3C7600000000,237176,59,-40,,,,
1763656703.3375802,0x200,WheelSpeeds,8,3B3B3D3C00000000,,,,157,158,158,0
1763656703.439791,0x100,EngineData,8,03A9397600000000,217712,187,-40,,,,
1763656703.4408143,0x200,WheelSpeeds,8,39393A3800000000,,,,156,157,28,0
1763656703.543628,0x100,EngineData,8,0384367600000000,198764,59,-40,,,,
1763656703.5438738,0x200,WheelSpeeds,8,3535353500000000,,,,154,154,154,128
1763656703.6466727,0x100,EngineData,8,035E337600000000,179300,187,-40,,,,
1763656703.6478076,0x200,WheelSpeeds,8,3232333200000000,,,,25,25,153,0
1763656703.747624,0x100,EngineData,8,0339307600000000,160352,59,-40,,,,
1763656703.7478104,0x200,WheelSpeeds,8,2F2F2F2E00000000,,,,151,151,151,0
1763656703.8489523,0x100,EngineData,8,03132D7600000000,140888,187,-40,,,,
1763656703.8491275,0x200,WheelSpeeds,8,2D2C2B2D00000000,,,,150,21,150,128
1763656703.9543614,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763656703.9545152,0x200,WheelSpeeds,8,292A2A2900000000,,,,149,21,20,128
1763656704.059104,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763656704.0593333,0x200,WheelSpeeds,8,2726282700000000,,,,147,20,19,128
1763656704.1635203,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763656704.1637452,0x200,WheelSpeeds,8,2323222300000000,,,,145,145,17,128
1763656704.264589,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763656704.264681,0x200,WheelSpeeds,8,2020222100000000,,,,16,17,16,128
1763656704.3648012,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763656704.3650405,0x200,WheelSpeeds,8,1E1E1D1E00000000,,,,15,14,143,0
1763656704.4695833,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763656704.4696455,0x200,WheelSpeeds,8,1B1B1A1C00000000,,,,141,141,14,0
1763656704.574753,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763656704.5748963,0x200,WheelSpeeds,8,1817181600000000,,,,11,140,11,0
1763656704.6786451,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763656704.6788447,0x200,WheelSpeeds,8,1414151600000000,,,,10,10,139,0
1763656704.781856,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763656704.782066,0x200,WheelSpeeds,8,1211111100000000,,,,8,136,136,128
1763656704.8829744,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
1763656704.883126,0x200,WheelSpeeds,8,0F0E0D1000000000,,,,135,6,136,0
1763656704.9849913,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763656704.9851341,0x200,WheelSpeeds,8,0B0C0C0C00000000,,,,134,6,6,0
1763656705.0871027,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763656705.087269,0x200,WheelSpeeds,8,0908090700000000,,,,132,4,131,128
1763656705.1876037,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763656705.1888983,0x200,WheelSpeeds,8,0605070600000000,,,,2,131,131,0
1763656705.2908344,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763656705.2909968,0x200,WheelSpeeds,8,0202020300000000,,,,1,1,1,128
1763656705.3960764,0x100,EngineData,8,00E1007500000000,115200,58,88,,,,
1763656705.3962324,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656705.5005844,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763656705.500815,0x200,WheelSpeeds,8,0202010300000000,,,,1,0,129,128
1763656705.6034715,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763656705.6036847,0x200,WheelSpeeds,8,0505070500000000,,,,130,131,130,128
