timestamp,can_id,name,dlc,raw_data,RPM,Speed,Coolant,WheelSpeed_FL,WheelSpeed_FR,WheelSpeed_RL,WheelSpeed_RR
1763619187.0521262,0x200,WheelSpeeds,8,1112121100000000,,,,137,9,8,128
1763619187.1531317,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763619187.153346,0x200,WheelSpeeds,8,0E0F0D0E00000000,,,,7,134,135,0
1763619187.258236,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763619187.258457,0x200,WheelSpeeds,8,0B0C0C0B00000000,,,,134,6,5,128
1763619187.3634226,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763619187.3636498,0x200,WheelSpeeds,8,0909090700000000,,,,132,132,131,128
1763619187.4667656,0x200,WheelSpeeds,8,0505060500000000,,,,130,131,2,128
1763619187.4674585,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763619187.5692303,0x100,EngineData,8,00E1007500000000,115200,58,88,,,,
1763619187.5694692,0x200,WheelSpeeds,8,0203020200000000,,,,1,129,1,0
1763619187.670823,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763619187.673156,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763619187.7751944,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763619187.7754138,0x200,WheelSpeeds,8,0202040200000000,,,,1,2,1,0
1763619187.8802953,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763619187.8805141,0x200,WheelSpeeds,8,0506060600000000,,,,131,3,3,0
1763619187.9842622,0x200,WheelSpeeds,8,0908070800000000,,,,132,3,132,0
1763619187.9844513,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763619188.0895765,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
1763619188.089638,0x200,WheelSpeeds,8,0B0C0B0B00000000,,,,134,5,133,128
1763619188.1905522,0x200,WheelSpeeds,8,0E0E0F0F00000000,,,,7,7,135,128
1763619188.1909337,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763619188.2917948,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763619188.2924793,0x200,WheelSpeeds,8,1111101300000000,,,,136,136,9,128
1763619188.396575,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763619188.397032,0x200,WheelSpeeds,8,1414141400000000,,,,10,10,10,0
1763619188.5017576,0x200,WheelSpeeds,8,1717171800000000,,,,139,139,140,0
1763619188.501995,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763619188.6028526,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763619188.6030016,0x200,WheelSpeeds,8,1B1A1B1B00000000,,,,141,13,141,128
1763619188.7030826,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763619188.7034485,0x200,WheelSpeeds,8,1D1D1C1D00000000,,,,142,142,14,128
1763619188.804377,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763619188.808039,0x200,WheelSpeeds,8,20211F2100000000,,,,16,143,144,128
1763619188.9060755,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763619188.9097795,0x200,WheelSpeeds,8,2323232400000000,,,,145,145,146,0
1763619189.0076277,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763619189.011161,0x200,WheelSpeeds,8,2627262700000000,,,,19,147,19,128
1763619189.1081028,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763619189.1127331,0x200,WheelSpeeds,8,2A2A2A2A00000000,,,,21,21,21,0
1763619189.2085185,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763619189.212989,0x200,WheelSpeeds,8,2C2C2D2D00000000,,,,22,22,150,128
1763619189.308745,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763619189.3141873,0x200,WheelSpeeds,8,2F30303000000000,,,,152,24,24,0
1763619189.4135725,0x100,EngineData,8,0384367600000000,198764,59,-40,,,,
1763619189.4177318,0x200,WheelSpeeds,8,3333313200000000,,,,153,152,153,0
1763619189.51538,0x100,EngineData,8,03A9397600000000,217712,187,-40,,,,
1763619189.518532,0x200,WheelSpeeds,8,3536363600000000,,,,155,27,27,0
1763619189.616885,0x100,EngineData,8,03CF3C7600000000,237176,59,-40,,,,
1763619189.618709,0x200,WheelSpeeds,8,3939383900000000,,,,156,156,28,128
1763619189.7210789,0x100,EngineData,8,03F43F7600000000,256124,187,-40,,,,
1763619189.7211382,0x200,WheelSpeeds,8,3B3B3C3C00000000,,,,157,158,30,0
1763619189.825033,0x100,EngineData,8,03CF3C7600000000,237176,59,-40,,,,
1763619189.825158,0x200,WheelSpeeds,8,3F3F3F3E00000000,,,,159,159,159,0
1763619189.9296708,0x100,EngineData,8,03A9397600000000,217712,187,-40,,,,
1763619189.9298437,0x200,WheelSpeeds,8,3C3B3D3B00000000,,,,29,158,157,128
1763619190.0327814,0x100,EngineData,8,0384367600000000,198764,59,-40,,,,
1763619190.0328538,0x200,WheelSpeeds,8,39393A3700000000,,,,156,157,27,128
1763619190.1329446,0x100,EngineData,8,035E337600000000,179300,187,-40,,,,
1763619190.1330004,0x200,WheelSpeeds,8,3636363500000000,,,,27,27,26,128
1763619190.2331922,0x100,EngineData,8,0339307600000000,160352,59,-40,,,,
1763619190.2332423,0x200,WheelSpeeds,8,3232333300000000,,,,25,25,153,128
1763619190.3334794,0x100,EngineData,8,03132D7600000000,140888,187,-40,,,,
1763619190.3335426,0x200,WheelSpeeds,8,302F303000000000,,,,23,152,24,0
1763619190.433856,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763619190.4339325,0x200,WheelSpeeds,8,2D2D2D2D00000000,,,,150,150,150,128
1763619190.5343652,0x200,WheelSpeeds,8,2929282900000000,,,,148,148,20,128
1763619190.5344253,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763619190.6347373,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763619190.6348062,0x200,WheelSpeeds,8,2626252600000000,,,,19,18,147,0
1763619190.735983,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763619190.7360308,0x200,WheelSpeeds,8,2323242400000000,,,,145,146,18,0
1763619190.8370955,0x200,WheelSpeeds,8,2021201F00000000,,,,16,144,15,128
1763619190.8372505,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763619190.9381325,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763619190.9381895,0x200,WheelSpeeds,8,1E1E1F1D00000000,,,,15,15,142,128
1763619191.0426471,0x200,WheelSpeeds,8,1A1A191A00000000,,,,13,12,141,0
1763619191.0427532,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763619191.145553,0x200,WheelSpeeds,8,1717181600000000,,,,139,140,11,0
1763619191.145665,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763619191.250619,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763619191.2507746,0x200,WheelSpeeds,8,1414151400000000,,,,10,10,138,0
1763619191.3517442,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
1763619191.3519638,0x200,WheelSpeeds,8,1211131300000000,,,,8,137,137,128
1763619191.453593,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763619191.4537594,0x200,WheelSpeeds,8,0F0F0F0E00000000,,,,135,135,135,0
1763619191.5542388,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763619191.5543985,0x200,WheelSpeeds,8,0B0B0B0B00000000,,,,133,133,133,128
1763619191.6549847,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763619191.6550677,0x200,WheelSpeeds,8,0908080700000000,,,,132,4,3,128
1763619191.7580733,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763619191.7600102,0x200,WheelSpeeds,8,0606040600000000,,,,3,2,3,0
1763619191.859513,0x100,EngineData,8,00E1007500000000,115200,58,88,,,,
1763619191.8614674,0x200,WheelSpeeds,8,0302020200000000,,,,129,1,1,0
1763619191.960373,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763619191.9635444,0x200,WheelSpeeds,8,0000000100000000,,,,0,0,0,128
1763619192.0616608,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763619192.0639,0x200,WheelSpeeds,8,0303010100000000,,,,129,128,128,128
1763619192.1637053,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763619192.1661158,0x200,WheelSpeeds,8,0605050500000000,,,,2,130,130,128
1763619192.2663968,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763619192.2690434,0x200,WheelSpeeds,8,0809070900000000,,,,4,131,132,128
1763619192.3668787,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
1763619192.369344,0x200,WheelSpeeds,8,0B0B0C0C00000000,,,,133,134,6,0
1763619192.4693239,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763619192.4697304,0x200,WheelSpeeds,8,0E0E100F00000000,,,,7,8,7,128
1763619192.5701897,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763619192.570273,0x200,WheelSpeeds,8,1212111000000000,,,,9,8,136,0
1763619192.6707036,0x200,WheelSpeeds,8,1515151300000000,,,,138,138,137,128
1763619192.6710913,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763619192.7728705,0x100,EngineData,8,02321B7600000000,25652,187,-40,,,,
1763619192.773025,0x200,WheelSpeeds,8,1818171900000000,,,,12,11,140,128
1763619192.873194,0x200,WheelSpeeds,8,1A1B1B1B00000000,,,,13,141,141,128
1763619192.873283,0x100,EngineData,8,02581E7600000000,45116,59,-40,,,,
1763619192.9736562,0x100,EngineData,8,027D217600000000,64064,187,-40,,,,
1763619192.9737518,0x200,WheelSpeeds,8,1D1D1C1C00000000,,,,142,142,14,0
1763619193.074374,0x100,EngineData,8,02A3247600000000,83528,59,-40,,,,
1763619193.0751684,0x200,WheelSpeeds,8,20201F1F00000000,,,,16,15,143,128
1763619193.175549,0x100,EngineData,8,02C8277600000000,102476,187,-40,,,,
1763619193.1759207,0x200,WheelSpeeds,8,2423232500000000,,,,17,145,146,128
1763619193.2783446,0x100,EngineData,8,02EE2A7600000000,121940,59,-40,,,,
1763619193.2792547,0x200,WheelSpeeds,8,2626272600000000,,,,19,19,147,0
1763619193.3824117,0x200,WheelSpeeds,8,2A2A292A00000000,,,,21,20,149,0
1763619193.382539,0x100,EngineData,8,03132D7600000000,140888,187,-40,,,,
1763619193.4878967,0x100,EngineData,8,0339307600000000,160352,59,-40,,,,
1763619193.4880915,0x200,WheelSpeeds,8,2C2D2C2D00000000,,,,22,150,22,128
1763619193.5894737,0x100,EngineData,8,035E337600000000,179300,187,-40,,,,
1763619193.5896666,0x200,WheelSpeeds,8,3030312E00000000,,,,24,24,151,0
1763619193.6919684,0x100,EngineData,8,0384367600000000,198764,59,-40,,,,
1763619193.693384,0x200,WheelSpeeds,8,3233333200000000,,,,25,153,153,0
1763619193.7972746,0x100,EngineData,8,03A9397600000000,217712,187,-40,,,,
1763619193.797465,0x200,WheelSpeeds,8,3536363600000000,,,,155,27,27,0
1763619193.8978212,0x100,EngineData,8,03CF3C7600000000,237176,59,-40,,,,
1763619193.8979568,0x200,WheelSpeeds,8,3838383900000000,,,,28,28,28,128
1763619193.9984417,0x100,EngineData,8,03F43F7600000000,256124,187,-40,,,,
1763619193.9985776,0x200,WheelSpeeds,8,3B3B3C3D00000000,,,,157,158,30,128
1763619194.101014,0x100,EngineData,8,03CF3C7600000000,237176,59,-40,,,,
1763619194.101249,0x200,WheelSpeeds,8,3E3F3F4000000000,,,,31,159,160,0
1763619194.20226,0x100,EngineData,8,03A9397600000000,217712,187,-40,,,,
1763619194.2024045,0x200,WheelSpeeds,8,3B3B3D3D00000000,,,,157,158,158,128
1763619194.3032014,0x100,EngineData,8,0384367600000000,198764,59,-40,,,,
1763619194.3041282,0x200,WheelSpeeds,8,3939393900000000,,,,156,156,156,128
